user_id,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9
76561198193419005,251810,10,295270,378120,386360,236850,47410,113400,268850,20590
76561198193442362,39210,9900,268850,500,238960,48700,236850,20590,372000,212160
76561198193510449,9900,236390,200210,359550,8500,203770,330070,500,269470,33930
76561198193576891,730,240,231670,500,200210,236850,271590,372000,226700,9900
76561198193712374,236850,216150,202990,304030,47410,394360,268850,214950,207890,20590
76561198193737317,304030,200210,203770,313740,214950,113400,201230,429200,311210,385770
76561198193795225,236850,216150,304030,251810,295270,207890,113400,10190,394360,47410
76561198193799489,9900,207890,39210,200210,429200,202990,271590,212200,34330,346110
76561198193870151,107410,268850,252490,231670,20590,378120,364360,8800,236850,359550
76561198193925741,268850,9900,107410,216150,346110,47410,10,269470,251810,17450
76561198193981397,207890,39210,304030,9900,372000,429200,238960,4000,216150,72850
76561198194063393,48700,107410,730,500,304030,207890,231670,364360,234630,39210
76561198194110786,730,48700,271590,295270,202990,10,9900,251810,228180,216150
76561198194195028,200210,207890,231670,295270,201230,230410,226320,48700,364360,107410
76561198194209913,500,107410,304030,429200,200210,214950,212160,370240,359550,394360
76561198194295302,39210,202990,107410,429200,207890,8930,295110,221100,252950,269470
76561198194353857,304030,39210,9900,730,429200,269470,500,107410,271590,282660
76561198194417731,268850,378120,330070,346110,221100,24980,269470,376210,201230,107410
76561198194453325,304030,39210,240,200210,48700,4000,207890,363970,251810,42710
76561198194767165,39210,310950,429200,8930,304030,376210,295110,214950,240,282350
76561198195072127,730,295270,4000,202990,207890,231670,271590,240,48700,372000
76561198195111057,730,295270,207890,4000,48700,231670,271590,240,10,202990
76561198195174046,39210,107410,9900,268850,346110,251810,212200,363970,200210,240
76561198195206877,268850,107410,363970,203770,252490,394360,429200,372000,9900,216150
76561198195251794,240,207890,378120,330070,295270,201230,42710,346110,10190,8800
76561198195259597,500,429200,200210,107410,330070,374320,730,221100,236430,359550
76561198195260610,39210,207890,221100,730,429200,226700,372000,330070,295110,200210
76561198195263611,295270,730,236850,10,47410,386360,231430,429200,42710,231670
76561198195444405,730,10,295270,295110,240,311210,330070,202990,20590,236430
76561198195486590,39210,9900,251810,216150,207890,48700,20590,268850,236850,238960
76561198195514143,295270,107410,10,9900,207890,385770,236390,25800,231430,363970
76561198195604490,207890,730,231670,200210,313740,295270,10,385770,378120,214950
76561198195669578,200210,730,295270,10,240,212200,378120,202990,231670,389430
76561198195725471,295270,10,251810,730,378120,230410,207890,231670,113400,386360
76561198195739547,39210,389430,330070,34220,268850,202990,8500,221100,240,71270
76561198195870946,730,295270,389430,4000,269470,240,378120,221100,9900,243870
76561198195906295,216150,236850,113400,304030,201230,250900,202990,42710,9900,238960
76561198195976775,730,295270,207890,10,231670,202990,48700,313740,269470,500
76561198195983765,39210,304030,429200,240,9900,8930,313740,200210,301610,372000
76561198195984481,730,429200,39210,48700,216150,304030,202990,268850,236850,252490
76561198196038435,9900,200210,107410,304030,429200,359550,313740,113400,214950,335300
76561198196372942,4000,9900,42710,304030,346110,10190,216150,271590,226700,252490
76561198196383694,39210,207890,202990,48700,730,216150,221100,212200,251810,313740
76561198196501531,330070,10,295270,200210,231670,230410,201230,359550,45760,282350
76561198196609970,39210,10,730,200210,240,429200,295110,251810,252950,389430
76561198196693629,730,295270,500,207890,200210,230410,370240,17450,9900,313740
76561198196711483,730,207890,231670,200210,10,374320,313740,236430,212160,295270
76561198196726138,251810,304030,295270,10,394360,216150,113400,48700,107410,20590
76561198196803213,268850,10190,9900,203770,107410,429200,252490,363890,230780,204880
76561198196979173,730,295270,378120,313740,207890,251870,252490,389430,113400,330070
76561198197204998,203770,207890,200210,429200,313740,214950,113400,212200,8500,231430
76561198197433277,207890,295270,10,730,200210,378120,202990,231670,251810,230410
76561198197469462,236850,372000,252490,304030,226700,295270,20590,268850,212160,386360
76561198197589999,39210,429200,216150,236850,107410,48700,730,105600,212160,250900
76561198197918234,216150,10,730,9900,203770,113400,236850,295270,48700,269470
76561198197935098,39210,9900,268850,240,295270,10,378120,8500,295110,346110
76561198197955379,39210,203770,268850,252490,201230,216150,363970,240,207890,364360
76561198197995854,207890,730,231670,372000,9900,200210,236850,271590,226700,295270
76561198198230009,4000,251810,304030,226700,200210,42690,240,42710,231060,429200
76561198198398761,730,231670,295270,10,203770,207890,236850,313740,48700,201230
76561198198570377,330070,207890,231670,20590,238960,203770,34220,295110,730,42710
76561198198600158,216150,268850,48700,207890,378120,8500,363970,42690,295270,364360
76561198198806419,730,48700,10,330070,105600,240,25800,310950,363970,214950
76561198198914622,730,10,207890,429200,216150,48700,295270,105600,271590,20590
76561198198996626,39210,251810,10,207890,48700,216150,378120,268850,9900,438040
76561198199243399,240,313740,730,207890,304030,10,226700,48700,251870,200210
76561198199255883,48700,10,304030,216150,363970,113400,268850,9900,429200,251810
76561198199346929,304030,730,240,372000,226700,33930,550,429200,236850,47410
76561198199499469,730,48700,39210,203770,9900,500,231430,372000,251870,25800
76561198199536465,39210,363970,268850,48700,107410,10,238960,378120,330070,20590
76561198199551987,207890,730,231670,4000,372000,48700,226700,9900,212160,230410
76561198199572783,730,39210,271590,10,330070,9900,4000,429200,359550,363970
76561198199580854,304030,236850,252490,240,394360,20590,251810,10,238960,107410
76561198199855859,207890,236850,216150,295270,730,378120,48700,214950,20590,346110
76561198200013898,9900,730,39210,214950,268850,48700,20590,295270,252950,8500
76561198200187539,730,295270,500,203770,364360,20590,231670,216150,201230,207890
76561198200207343,251810,42710,10190,226700,42690,236850,10,313740,295270,393530
76561198200359959,207890,378120,500,4000,295270,359550,231670,34220,39210,374320
76561198200436870,363970,207890,216150,10,4000,251810,429200,9900,226700,39210
76561198200451575,363970,10,268850,330070,39210,500,364360,310950,9900,271590
76561198200475246,207890,236850,730,216150,48700,295270,203770,500,363970,42690
76561198200529963,231670,730,330070,295270,202990,42710,207890,230410,240,359550
76561198200562037,9900,107410,203770,500,39210,48700,268850,231430,214950,271590
76561198200894955,39210,207890,203770,251810,201230,231430,216150,221100,389430,364360
76561198200912777,268850,295270,378120,330070,346110,10,9900,47410,200210,230410
76561198200930553,207890,378120,231670,201230,364360,203770,202990,322170,429200,234630
76561198200973294,304030,236850,252490,4000,216150,238960,394360,240,20590,370240
76561198200994727,236850,394360,268850,48700,231430,216150,20590,251810,47410,25800
76561198201065603,236850,295270,226700,228180,231670,237310,214950,384300,282350,201230
76561198201138871,730,500,203770,313740,9900,251870,271590,240,370240,269470
76561198201229310,9900,268850,216150,378120,207890,48700,107410,346110,363970,251810
76561198201291253,730,429200,216150,207890,42710,202990,105600,311210,252490,203770
76561198201307270,39210,236850,429200,9900,10190,304030,500,230780,271590,236430
76561198201498167,39210,4000,268850,378120,730,9900,346110,216150,252490,295270
76561198201519062,304030,47410,216150,295270,251810,113400,429200,10190,10,228180
76561198201618093,39210,304030,429200,9900,346110,216150,364420,42710,252490,230780
76561198201632705,39210,207890,429200,236430,4000,25800,372000,33930,202990,282350
76561198201703062,39210,48700,363970,231670,212160,236850,310950,9900,207890,271590
76561198201718385,236850,39210,48700,216150,730,20590,231430,394360,251810,304030
76561198201838153,429200,386360,304030,236850,359550,10,252490,230780,20590,268850
76561198201883404,730,203770,313740,9900,10500,251870,372000,48700,252490,45760
76561198201947749,304030,251810,236850,226700,271590,238960,322170,228180,212200,113400
76561198201964034,236850,295270,372000,216150,394360,214950,48700,730,268850,9900
76561198201966896,10,268850,9900,295270,47410,251810,359550,500,346110,378120
76561198201992666,39210,200210,221100,202990,42710,330070,250900,346110,9900,230410
76561198202061576,730,231670,240,207890,372000,295110,251810,271590,282660,359550
76561198202098804,378120,295270,200210,39210,251810,389430,221100,207890,10,113400
76561198202216063,39210,429200,4000,107410,730,10190,231430,363970,310950,47410
76561198202247572,268850,236850,207890,216150,363970,34220,47410,231670,295270,203770
76561198202265160,33930,268850,40100,330070,207890,370240,388080,216150,385770,251870
76561198202362929,730,10,200210,330070,20590,295110,25800,268850,295270,311210
76561198202393573,730,295270,231670,202990,359550,269470,372000,282660,271590,8800
76561198202475176,500,10,730,200210,330070,359550,45760,378120,231430,310950
76561198202581380,39210,268850,107410,48700,221100,295110,9900,429200,251810,374320
76561198202715818,330070,47410,221100,429200,39210,363970,388080,218620,226700,323220
76561198202725363,39210,236850,107410,10190,240,304030,429200,48700,216150,25800
76561198202727036,10,39210,251810,363970,346900,105600,295270,378120,201230,236850
76561198202760582,378120,9900,268850,226700,216150,39210,346110,24980,295270,40100
76561198202823405,207890,295270,9900,200210,236850,385770,372000,226700,230410,236390
76561198202855984,730,313740,295270,42710,330070,230410,202990,240,42690,8500
76561198203006077,730,10,200210,330070,295270,20590,295110,25800,240,311210
76561198203109919,39210,216150,251810,304030,346110,207890,378120,48700,322170,212200
76561198203119692,207890,9900,730,10,48700,295270,372000,226700,313740,500
76561198203144914,240,236850,39210,231670,304030,372000,730,226700,330070,201230
76561198203170554,39210,304030,429200,236850,240,107410,10190,322170,47410,363970
76561198203207647,378120,268850,295270,48700,10,252490,240,8800,201230,372000
76561198203219088,107410,252490,251810,268850,304030,42960,269470,9900,364420,359550
76561198203297551,295270,10,207890,226700,730,202990,364420,107410,282660,251810
76561198203333729,268850,42710,295270,9900,202990,330070,8500,231670,378120,230410
76561198203618608,10,429200,9900,251810,500,42690,310950,207890,252950,8500
76561198203642752,200210,48700,203770,216150,240,113400,9900,364360,226700,24980
76561198203664864,730,231670,4000,295110,372000,295270,202990,271590,207890,9900
76561198203837955,216150,48700,268850,363970,394360,107410,214950,8500,9900,236850
76561198204107017,730,39210,429200,207890,231430,231670,203770,10,359550,200210
76561198204122357,39210,48700,203770,216150,9900,240,363970,730,10,8500
76561198204140129,39210,207890,363970,240,200210,295110,304030,322170,364360,429200
76561198204148577,39210,9900,203770,304030,429200,42710,346110,212200,8500,10190
76561198204183760,429200,359550,107410,203770,268850,10190,500,47410,207890,236430
76561198204204968,202990,9900,207890,107410,295270,231670,271590,311210,364360,48720
76561198204218969,39210,268850,363970,9900,429200,207890,216150,48700,346110,107410
76561198204244467,216150,47410,251810,268850,370240,500,429200,113400,107410,231430
76561198204256797,39210,10,429200,304030,346110,363970,113400,295270,378120,200210
76561198204490693,378120,113400,295270,10,48700,251810,238960,226700,9900,389430
76561198204504717,304030,236850,240,4000,226700,200210,25800,730,322170,394360
76561198204551484,207890,231670,9900,295270,226700,730,378120,230410,202990,8930
76561198204583881,236850,730,216150,202990,47410,370240,374320,268850,271590,346110
76561198204707008,730,9900,4000,429200,207890,39210,10,271590,346110,202990
76561198204766536,207890,214950,231670,202990,20590,730,330070,282350,33930,200210
76561198204860263,39210,207890,231670,200210,9900,295110,10,363970,238960,240
76561198205155713,252490,730,378120,207890,313740,231670,295270,372000,212160,201230
76561198205176956,4000,39210,730,207890,240,9900,295270,271590,251810,252490
76561198205201372,39210,240,730,4000,500,313740,10190,207890,42710,363890
76561198205326460,730,207890,295270,313740,231670,226700,372000,48700,9900,269470
76561198205359992,39210,4000,730,346110,9900,202990,252490,221100,236850,364420
76561198205425224,216150,268850,207890,251810,394360,363970,429200,10190,330070,107410
76561198205560457,251810,107410,429200,207890,48700,500,226700,282660,230780,201230
76561198205816305,10,429200,202990,236850,201230,295270,388080,386360,251810,212200
76561198205840953,47410,304030,236850,228180,730,295270,20590,268850,346110,214950
76561198205933232,216150,48700,10,378120,226700,313740,251810,207890,363970,203770
76561198206066307,730,207890,429200,200210,240,10,4000,226700,363970,271590
76561198206116957,429200,10190,203770,202990,207890,9900,313740,230780,42960,271590
76561198206122788,730,39210,378120,10,207890,231670,203770,364360,252950,269470
76561198206306073,4000,730,203770,20590,295270,207890,500,231430,9900,370240
76561198206391457,207890,212200,203770,48700,231430,200210,364360,322170,240,202990
76561198206473645,304030,730,216150,268850,203770,429200,240,214950,20590,42710
76561198206673061,9900,203770,207890,48700,25800,251870,20590,42960,226700,231430
76561198206717665,730,295270,202990,47410,271590,330070,228180,221100,364360,10
76561198206863135,730,295270,346110,252490,216150,202990,269470,378120,4000,10
76561198206959241,730,207890,240,295270,378120,4000,330070,202990,230410,10
76561198207295249,730,48700,4000,372000,236850,9900,282350,295270,207890,107410
76561198207416016,39210,113400,304030,214950,313740,10190,216150,42710,374320,378120
76561198207441715,240,304030,730,226700,10,236850,48700,200210,113400,231060
76561198207470489,216150,730,20590,295270,4000,268850,48700,238960,9900,226700
76561198207591028,429200,203770,107410,236850,304030,113400,10190,230780,500,214950
76561198207620089,207890,730,295270,240,4000,231670,330070,346110,221100,201230
76561198207677679,730,295270,231670,202990,4000,240,271590,313740,372000,207890
76561198207683804,730,295270,202990,231670,4000,271590,240,207890,313740,228180
76561198207945632,730,231670,107410,378120,295270,202990,269470,268850,237310,221100
76561198208054564,240,39210,203770,200210,363970,216150,48700,231430,236850,47410
76561198208082516,216150,48700,268850,251810,394360,231430,10,25800,363970,236850
76561198208090473,236850,207890,251810,429200,212200,48700,212160,394360,385770,226700
76561198208116259,39210,730,4000,9900,372000,48700,207890,282350,268850,252490
76561198208121884,207890,39210,251810,202990,107410,231670,364360,212200,378120,295270
76561198208211304,4000,730,500,39210,330070,203770,268850,221100,370240,269470
76561198208217809,39210,203770,268850,9900,107410,271590,363970,48700,500,238960
76561198208289421,730,39210,429200,216150,4000,304030,202990,207890,252490,10
76561198208300320,207890,231670,372000,378120,201230,33930,8800,295270,268850,364360
76561198208391772,39210,216150,203770,48700,207890,313740,10500,9900,202990,389430
76561198208460895,730,202990,295270,252950,48700,231430,221100,207890,216150,231670
76561198208462084,236850,252490,201230,268850,10,226700,251810,228180,203770,20590
76561198208498443,295270,389430,730,207890,252490,251810,378120,20590,228180,25800
76561198208506188,730,39210,10,429200,207890,200210,240,330070,372000,295110
76561198208563385,730,216150,207890,48700,429200,10,269470,203770,252490,295270
76561198208689731,4000,378120,295270,251810,207890,10,730,311210,42690,330070
76561198208690245,39210,207890,429200,226700,730,372000,304030,72850,8930,230780
76561198208730313,730,295270,202990,231670,4000,207890,271590,240,372000,48700
76561198208744283,304030,107410,9900,226700,8930,42960,282660,251810,429200,238960
76561198208825273,39210,4000,304030,42710,322170,202990,251810,311210,240,207890
76561198208889981,730,295270,202990,231670,240,4000,271590,228180,8800,269470
76561198209071779,429200,4000,39210,10190,230780,201230,304030,364420,226700,330070
76561198209075161,216150,295270,107410,226700,378120,42690,251810,394360,10,221100
76561198209112552,730,295270,4000,240,251810,207890,313740,226700,231670,271590
76561198209127977,39210,4000,346110,252490,10,216150,429200,42710,730,105600
76561198209217229,39210,730,429200,207890,10,346110,4000,42710,216150,105600
76561198209372895,236850,231670,240,238960,200210,378120,10190,20590,230410,113400
76561198209375645,39210,200210,240,107410,10190,42960,214850,10,203770,212200
76561198209392683,10,207890,9900,363970,48700,311210,216150,346110,238960,200210
76561198209465119,730,39210,202990,9900,8800,271590,105600,252490,359550,282350
76561198209502973,240,42710,207890,200210,10190,236430,10,346110,311210,304030
76561198209721251,207890,231670,202990,730,295270,221100,230410,48700,200210,372000
76561198209983769,207890,295270,231670,10,363970,226700,429200,364360,221100,282660
76561198209994235,9900,730,216150,295270,48700,500,207890,10,251810,378120
76561198210019429,730,10,295270,207890,9900,4000,200210,271590,226700,429200
76561198210043463,730,236850,202990,4000,372000,231670,207890,212160,48700,374320
76561198210061289,730,10,251810,216150,429200,330070,271590,295270,311210,20590
76561198210209989,730,295270,202990,313740,240,228180,389430,271590,393530,10
76561198210223921,730,10,429200,207890,216150,271590,295270,105600,346110,311210
76561198210343241,730,10,429200,216150,4000,48700,207890,271590,105600,363970
76561198210398923,203770,113400,214950,269470,8930,268850,236850,330070,429200,304030
76561198210423907,730,10,429200,207890,216150,48700,105600,295270,20590,311210
76561198210429941,39210,207890,4000,8930,372000,240,252490,236850,238960,8800
76561198210435863,39210,231670,207890,200210,240,372000,295110,10,376210,20590
76561198210507129,268850,8500,310950,363970,378120,39210,42710,322170,330070,295270
76561198210561347,730,10,240,47410,429200,8500,214950,330070,33930,310950
76561198210701703,730,10,268850,216150,295270,429200,20590,304030,48700,252490
76561198210772829,730,10,429200,207890,216150,48700,105600,295270,20590,311210
76561198210934417,236850,207890,48700,231670,304030,730,212160,4000,372000,378120
76561198211064003,107410,363970,10,216150,39210,48700,268850,4000,378120,251810
76561198211069429,203770,730,313740,48700,207890,216150,113400,214950,370240,339800
76561198211075076,730,295270,10,48700,4000,500,271590,313740,9900,113400
76561198211101844,236850,304030,268850,4000,216150,394360,238960,10190,20590,113400
76561198211116205,10,251810,388080,311210,429200,500,42710,330070,295110,212200
76561198211119821,39210,268850,25800,394360,45760,48700,236390,231430,8930,282350
76561198211173977,295270,346110,268850,330070,378120,47410,10,389430,42710,364360
76561198211259675,9900,346110,10,359550,304030,10190,268850,429200,20590,238960
76561198211284095,39210,730,429200,10,346110,4000,304030,9900,216150,42710
76561198211383937,48700,216150,268850,363970,10,730,252950,107410,8500,214950
76561198211398991,730,105600,10,429200,107410,363970,25800,48700,228180,271590
76561198211419323,39210,10,363970,216150,429200,207890,268850,9900,20590,48700
76561198211507848,500,39210,207890,236430,374320,221100,346110,359550,107410,378120
76561198211508403,39210,429200,304030,10,4000,216150,42710,346110,252490,207890
76561198211584819,730,207890,48700,9900,372000,295270,231670,212160,236850,378120
76561198211649567,730,207890,202990,295270,48700,10,372000,216150,4000,231670
76561198211715783,39210,429200,105600,10,730,363970,282350,230780,25800,237310
76561198211880319,231670,207890,295270,730,202990,47410,364360,378120,230410,386360
76561198211921892,39210,48700,372000,730,212160,202990,252950,216150,221100,214950
76561198212119773,295270,346110,364360,202990,730,207890,429200,47410,9900,231670
76561198212223251,268850,113400,304030,730,8500,216150,203770,9900,33930,429200
76561198212238725,730,10,207890,429200,4000,216150,48700,295270,105600,271590
76561198212248239,730,47410,359550,295270,500,33930,370240,231670,240,295110
76561198212321125,268850,216150,107410,295270,363970,269470,47410,730,9900,394360
76561198212395564,9900,48700,207890,10,212200,251810,295270,42690,268850,363970
76561198212413953,730,39210,207890,240,200210,429200,4000,10,363970,226700
76561198212467451,39210,730,10,207890,9900,202990,105600,429200,221100,252950
76561198212671571,39210,240,212200,389430,251810,207890,310950,48700,45760,9900
76561198212806755,730,10,207890,429200,4000,216150,48700,295270,105600,271590
76561198212931803,730,207890,4000,10,240,295270,202990,330070,346110,429200
76561198212974659,730,10,207890,429200,4000,216150,48700,295270,105600,271590
76561198212985289,216150,48700,268850,39210,207890,363970,378120,251810,238960,304030
76561198212985868,10,295270,39210,251810,500,363970,48700,378120,47410,200210
76561198213202987,730,4000,429200,10,48700,231430,105600,251810,240,271590
76561198213216541,268850,330070,394360,214950,8500,363970,231430,203770,47410,370240
76561198213286061,730,4000,48700,231430,372000,236850,203770,105600,429200,282350
76561198213288205,236850,304030,394360,216150,251810,214950,429200,42710,393530,226700
76561198213498101,207890,730,226700,372000,330070,212160,33930,202990,313740,24980
76561198213520600,240,730,231670,207890,202990,4000,212200,251810,42960,42710
76561198213550964,47410,221100,200210,269470,346110,330070,203770,240,201230,363970
76561198213570865,730,295270,10,231670,4000,240,271590,313740,202990,200210
76561198213614832,268850,207890,378120,9900,359550,107410,221100,363970,230410,330070
76561198213624051,268850,48700,39210,372000,212160,33930,47410,10,200210,429200
76561198213738805,39210,207890,231670,48700,378120,500,377160,107410,252950,374320
76561198213778417,730,295270,4000,202990,231670,271590,207890,240,48700,10
76561198213829373,295270,39210,330070,378120,10,389430,364360,322170,363970,231670
76561198213865905,10,39210,330070,236850,20590,378120,238960,304030,201230,9900
76561198213975340,207890,730,251810,295270,212200,107410,310950,378120,363970,374320
76561198214007360,730,4000,240,203770,113400,370240,33930,47410,363890,200210
76561198214183281,730,10,207890,429200,216150,271590,295270,105600,9900,346110
76561198214342479,231670,236850,200210,230410,240,251810,231430,295270,207890,10
76561198214403939,268850,9900,48700,216150,363970,10,251810,107410,207890,105600
76561198214496699,730,9900,39210,429200,4000,216150,271590,10,346110,269470
76561198214522632,4000,378120,295270,268850,34220,730,330070,10,363890,252490
76561198214580383,226700,304030,236850,203770,113400,9900,429200,214950,216150,244850
76561198214852863,730,48700,216150,4000,9900,207890,10,271590,372000,203770
76561198214946653,39210,9900,268850,346110,221100,429200,10,250900,359550,330070
76561198215050307,268850,39210,346110,200210,202990,221100,252490,4000,226320,212200
76561198215103027,236850,20590,238960,39210,372000,10190,251810,252490,212160,9900
76561198215394581,207890,295270,230410,231670,236850,378120,730,200210,202990,42710
76561198215537512,207890,39210,231670,200210,10,295110,20590,376210,230410,372000
76561198215797436,10,295270,216150,9900,268850,251810,269470,363970,378120,346110
76561198215875285,251810,236850,47410,10,730,20590,330070,228180,10190,389430
76561198215991987,730,240,304030,216150,252490,48700,33930,47410,4000,105600
76561198216075797,295270,216150,207890,268850,378120,48700,363970,107410,9900,71270
76561198216084707,730,295270,231670,202990,207890,240,313740,4000,8800,228180
76561198216231445,268850,216150,48700,364360,203770,4000,214950,231430,236390,221100
76561198216301257,730,207890,4000,429200,231670,10,295270,230410,48700,202990
76561198216434220,39210,730,372000,48700,203770,207890,231430,429200,201230,212160
76561198216475793,39210,10,4000,107410,363970,730,8500,295270,105600,42690
76561198216772948,268850,363970,385770,310950,231670,10,212160,372000,330070,17020
76561198217067740,730,207890,269470,201230,364420,252490,295270,4000,8930,202990
76561198217269015,216150,295270,304030,251810,378120,236850,47410,113400,48700,238960
76561198217537116,251810,39210,389430,107410,295270,10,500,363970,216150,231430
76561198217545424,39210,47410,730,107410,372000,212160,237310,268850,295270,301610
76561198217630837,268850,39210,207890,8500,364360,429200,47410,216150,322170,346110
76561198217685168,39210,231670,207890,730,240,359550,429200,251810,295110,239660
76561198217716113,20590,236850,429200,202990,39210,730,295110,214950,394360,231430
76561198217770581,39210,200210,9900,500,207890,363970,240,238960,372000,212160
76561198217819472,730,107410,378120,304030,374320,202990,370240,295270,346110,214950
76561198217934765,730,295270,251810,10,231670,48700,39210,4000,240,378120
76561198218042412,251810,4000,10,295270,304030,48700,363970,429200,107410,25800
76561198218134540,730,107410,203770,200210,370240,394360,429200,250900,231430,10500
76561198218632845,39210,10,363970,429200,216150,207890,268850,9900,48700,20590
76561198218711672,295270,10,378120,385770,311210,251810,47410,330070,268850,40100
76561198219004841,730,207890,48700,216150,429200,10,231670,252490,4000,271590
76561198219037988,39210,363970,429200,216150,48700,10,107410,268850,251810,207890
76561198219175897,730,231670,295270,207890,295110,240,4000,200210,230410,268850
76561198219262441,39210,10,363970,429200,216150,207890,268850,20590,48700,346110
76561198219508451,363970,429200,268850,10,47410,304030,207890,251810,330070,230780
76561198219670488,42710,201230,322170,330070,8930,323220,237310,344760,226700,269470
76561198220147308,730,48700,207890,429200,216150,236850,363970,271590,231430,203770
76561198220174109,730,295270,4000,202990,207890,231670,271590,240,48700,372000
76561198220524271,39210,10,9900,4000,363970,730,295270,330070,252950,304050
76561198220982428,48700,216150,363970,107410,268850,231430,251810,500,203770,378120
76561198221457628,39210,730,202990,105600,271590,372000,8800,282350,252490,359550
76561198221488660,39210,10,268850,363970,20590,48700,9900,429200,238960,216150
76561198221789968,236850,203770,304030,9900,204880,45760,48700,216150,313740,10190
76561198223064192,39210,207890,236850,372000,48700,231670,252950,730,238960,212160
76561198223253584,730,10,295270,231670,378120,25800,389430,251810,228180,202990
76561198223258716,236850,378120,500,20590,214950,231670,268850,359550,304030,207890
76561198223348448,39210,10,9900,4000,363970,304050,252950,330070,389430,107410
76561198223553256,268850,236850,48700,372000,9900,212160,282350,107410,310950,252490
76561198223870900,39210,107410,268850,251810,429200,500,105600,48700,236430,17450
76561198224185124,730,295270,269470,500,370240,313740,202990,271590,228180,252490
76561198224465724,268850,252490,295270,10,389430,378120,228180,1280,304030,385770
76561198224592768,9900,216150,268850,48700,251810,10,39210,378120,346110,113400
76561198224904892,216150,251810,268850,346110,295270,378120,10,47410,394360,429200
76561198224932368,730,48700,4000,236850,252950,295270,389430,10,107410,231430
76561198224971976,730,9900,252490,107410,4000,271590,304030,282660,269470,8800
76561198225479204,730,4000,10,252490,304030,231670,429200,25800,271590,295270
76561198225799532,730,389430,4000,8930,330070,295110,240,231670,269470,364420
76561198226098548,39210,48700,107410,268850,372000,207890,33930,252490,304030,212160
76561198226699456,268850,9900,236850,251810,113400,304030,10,20590,295110,500
76561198226744224,304030,359550,207890,730,231670,282660,429200,9900,107410,236850
76561198227114576,268850,207890,304030,8800,231670,8930,238960,221100,429200,330070
76561198227288976,216150,207890,500,363970,238960,295270,236850,34220,394360,48700
76561198228312004,4000,730,207890,39210,240,48700,216150,9900,372000,252490
76561198228331692,268850,730,107410,295270,231670,252490,9900,378120,269470,295110
76561198228761288,107410,730,236850,295270,394360,214950,393530,269470,236390,42960
76561198229340788,304030,203770,200210,240,429200,42710,236850,216150,313740,212200
76561198229432024,9900,107410,268850,216150,310950,236390,10500,221100,313740,203770
76561198229597144,252490,236850,372000,202990,304030,212160,228180,25800,48700,364420
76561198229729324,39210,236850,230410,10190,200210,221100,207890,330070,231430,201230
76561198229771088,268850,330070,47410,20590,10,394360,295110,203770,231430,386360
76561198229957928,39210,304030,429200,240,10,251810,200210,226700,48700,212200
76561198230470504,4000,429200,304030,39210,226700,203770,216150,251870,236850,8930
76561198230733844,730,10,207890,429200,4000,216150,48700,295270,105600,271590
76561198230799568,295270,10,200210,378120,372000,207890,385770,346110,226700,9900
76561198231450720,268850,236850,9900,202990,47410,107410,250900,364360,282350,271590
76561198231495816,39210,9900,203770,268850,363970,238960,271590,330070,240,251870
76561198231659456,25800,212200,231430,203770,295110,730,48700,363970,429200,388080
76561198232773048,39210,216150,48700,236850,203770,372000,304030,394360,212160,231430
76561198232838356,730,295270,202990,48700,207890,10,231670,271590,105600,228180
76561198233100552,730,313740,4000,226700,251870,330070,389430,207890,202990,282350
76561198233396672,236850,39210,304030,10190,214950,394360,429200,20590,47410,250900
76561198233532548,730,216150,10,295270,251810,268850,48700,346110,271590,429200
76561198233957092,730,295270,48700,271590,251810,228180,236850,105600,330070,25800
76561198234152476,9900,216150,268850,236850,48700,269470,4000,10190,203770,363970
76561198234173832,203770,207890,238960,236850,20590,231670,372000,268850,39210,252490
76561198234632352,429200,251810,216150,10,107410,8930,304030,226700,25800,393530
76561198234739648,429200,236850,394360,251810,107410,42960,230780,212200,364420,10190
76561198235081560,107410,378120,39210,238960,10190,24980,311210,202990,42710,212200
76561198235226208,39210,113400,9900,730,304030,202990,231670,237310,389430,200210
76561198235259252,730,216150,4000,48700,252490,236850,271590,295270,8800,9900
76561198235466316,216150,268850,363970,9900,48700,107410,251810,10,271590,500
76561198235796758,730,363970,48700,10,500,330070,10190,310950,214950,271590
76561198235819214,251810,240,363970,107410,304030,228180,389430,39210,322170,429200
76561198235925268,39210,730,429200,10,4000,346110,42710,207890,216150,9900
76561198235972724,201230,330070,10,20590,500,364360,240,203770,228180,295110
76561198236009198,236850,304030,226700,216150,363970,388080,42710,386360,429200,8930
76561198236266870,730,295270,202990,271590,240,228180,10,313740,250900,231670
76561198236662478,39210,48700,9900,251810,216150,10,107410,363970,268850,271590
76561198236746314,216150,48700,207890,363970,9900,378120,313740,10,42690,500
76561198236765088,295270,730,240,251810,378120,202990,231670,304030,200210,216150
76561198236850438,730,48700,10,216150,429200,207890,363970,203770,214950,105600
76561198237185080,730,48700,39210,207890,429200,10,372000,105600,203770,212160
76561198237245152,730,295270,240,200210,202990,389430,230410,378120,231670,25800
76561198237259680,216150,203770,268850,10,4000,20590,364360,48720,231430,48700
76561198237301888,39210,268850,48700,372000,378120,212160,304030,10,207890,252490
76561198237317774,730,231670,240,429200,207890,295110,10,113400,20590,330070
76561198237674732,39210,48700,251810,9900,378120,216150,207890,295270,500,438040
76561198237800672,251810,236850,10,231430,47410,295270,386360,268850,230410,394360
