index,label
4297,76561198193737317
4298,76561198193795225
4299,76561198193799489
4300,76561198193870151
4301,76561198193925741
4302,76561198193981397
4303,76561198194063393
4304,76561198194110786
4305,76561198194195028
4306,76561198194198885
4307,76561198194209913
4308,76561198194295302
4309,76561198194353857
4310,76561198194417731
4311,76561198194453325
4312,76561198194767165
4313,76561198194845441
4314,76561198195072127
4315,76561198195111057
4316,76561198195174046
4317,76561198195206877
4318,76561198195251794
4319,76561198195259597
4320,76561198195260610
4321,76561198195263611
4322,76561198195444405
4323,76561198195486590
4324,76561198195514143
4325,76561198195604490
4326,76561198195669578
4327,76561198195707430
4328,76561198195725471
4329,76561198195739547
4330,76561198195758382
4331,76561198195765605
4332,76561198195870946
4333,76561198195906295
4334,76561198195976775
4335,76561198195983765
4336,76561198195984481
4337,76561198196038435
4338,76561198196372942
4339,76561198196383694
4340,76561198196501531
4341,76561198196609970
4342,76561198196693629
4343,76561198196711483
4344,76561198196726138
4345,76561198196803213
4346,76561198196979173
4347,76561198197204998
4348,76561198197433277
4349,76561198197469462
4350,76561198197504299
4351,76561198197589999
4352,76561198197720719
4353,76561198197918234
4354,76561198197935098
4355,76561198197955379
4356,76561198197995854
4357,76561198198230009
4358,76561198198398761
4359,76561198198570377
4360,76561198198600158
4361,76561198198806419
4362,76561198198914622
4363,76561198198996626
4364,76561198199076874
4365,76561198199243399
4366,76561198199255883
4367,76561198199346929
4368,76561198199499469
4369,76561198199536465
4370,76561198199551987
4371,76561198199572783
4372,76561198199580854
4373,76561198199855859
4374,76561198200013898
4375,76561198200187539
4376,76561198200207343
4377,76561198200313523
4378,76561198200359959
4379,76561198200436870
4380,76561198200451575
4381,76561198200475246
4382,76561198200529963
4383,76561198200562037
4384,76561198200609779
4385,76561198200646991
4386,76561198200806093
4387,76561198200894955
4388,76561198200912777
4389,76561198200930553
4390,76561198200973294
4391,76561198200994727
4392,76561198201065603
4393,76561198201138871
4394,76561198201229310
4395,76561198201291253
4396,76561198201307270
4397,76561198201498167
4398,76561198201519062
4399,76561198201569341
4400,76561198201618093
4401,76561198201632705
4402,76561198201703062
4403,76561198201718385
4404,76561198201789819
4405,76561198201838153
4406,76561198201883404
4407,76561198201947749
4408,76561198201964034
4409,76561198201966896
4410,76561198201992666
4411,76561198202061576
4412,76561198202098804
4413,76561198202112425
4414,76561198202216063
4415,76561198202247572
4416,76561198202265160
4417,76561198202362929
4418,76561198202393573
4419,76561198202475055
4420,76561198202475176
4421,76561198202581380
4422,76561198202715818
4423,76561198202725363
4424,76561198202727036
4425,76561198202760582
4426,76561198202823405
4427,76561198202855984
4428,76561198203006077
4429,76561198203109919
4430,76561198203119692
4431,76561198203144914
4432,76561198203170554
4433,76561198203207647
4434,76561198203219088
4435,76561198203246534
4436,76561198203297551
4437,76561198203333729
4438,76561198203618608
4439,76561198203642752
4440,76561198203664864
4441,76561198203837955
4442,76561198204107017
4443,76561198204122357
4444,76561198204140129
4445,76561198204140624
4446,76561198204148577
4447,76561198204183760
4448,76561198204204968
4449,76561198204218969
4450,76561198204244467
4451,76561198204256797
4452,76561198204464289
4453,76561198204490693
4454,76561198204504717
4455,76561198204551484
4456,76561198204583881
4457,76561198204707008
4458,76561198204766536
4459,76561198204860263
4460,76561198205155713
4461,76561198205176956
4462,76561198205201372
4463,76561198205326460
4464,76561198205359992
4465,76561198205425224
4466,76561198205560457
4467,76561198205816305
4468,76561198205840953
4469,76561198205933232
4470,76561198206066307
4471,76561198206116957
4472,76561198206122788
4473,76561198206306073
4474,76561198206391457
4475,76561198206473645
4476,76561198206673061
4477,76561198206705564
4478,76561198206717665
4479,76561198206737644
4480,76561198206863135
4481,76561198206959241
4482,76561198206969589
4483,76561198207295249
4484,76561198207416016
4485,76561198207441715
4486,76561198207470489
4487,76561198207591028
4488,76561198207620089
4489,76561198207677679
4490,76561198207683804
4491,76561198207945632
4492,76561198208054564
4493,76561198208082516
4494,76561198208090473
4495,76561198208116259
4496,76561198208121884
4497,76561198208205753
4498,76561198208211304
4499,76561198208217809
4500,76561198208289421
4501,76561198208300320
4502,76561198208391772
4503,76561198208460895
4504,76561198208462084
4505,76561198208498443
4506,76561198208506188
4507,76561198208563385
4508,76561198208689731
4509,76561198208690245
4510,76561198208730313
4511,76561198208744283
4512,76561198208825273
4513,76561198208889981
4514,76561198209071779
4515,76561198209075161
4516,76561198209112552
4517,76561198209127977
4518,76561198209217229
4519,76561198209372895
4520,76561198209375645
4521,76561198209392683
4522,76561198209465119
4523,76561198209502973
4524,76561198209721251
4525,76561198209983769
4526,76561198209994235
4527,76561198210019429
4528,76561198210043463
4529,76561198210054605
4530,76561198210061289
4531,76561198210209989
4532,76561198210223921
4533,76561198210343241
4534,76561198210398923
4535,76561198210423907
4536,76561198210429941
4537,76561198210435863
4538,76561198210507129
4539,76561198210561347
4540,76561198210701703
4541,76561198210772829
4542,76561198210934417
4543,76561198211064003
4544,76561198211069429
4545,76561198211075076
4546,76561198211101844
4547,76561198211116205
4548,76561198211119821
4549,76561198211173977
4550,76561198211259675
4551,76561198211284095
4552,76561198211383937
4553,76561198211398991
4554,76561198211419323
4555,76561198211507848
4556,76561198211508403
4557,76561198211584819
4558,76561198211649567
4559,76561198211715783
4560,76561198211880319
4561,76561198211921892
4562,76561198212031605
4563,76561198212119773
4564,76561198212158097
4565,76561198212223251
4566,76561198212238725
4567,76561198212248239
4568,76561198212281471
4569,76561198212321125
4570,76561198212395564
4571,76561198212413953
4572,76561198212467451
4573,76561198212472545
4574,76561198212559829
4575,76561198212671571
4576,76561198212806755
4577,76561198212833168
4578,76561198212931803
4579,76561198212959721
4580,76561198212970215
4581,76561198212974659
4582,76561198212985289
4583,76561198212985868
4584,76561198213202987
4585,76561198213216541
4586,76561198213286061
4587,76561198213288205
4588,76561198213346583
4589,76561198213397299
4590,76561198213498101
4591,76561198213520600
4592,76561198213550964
4593,76561198213570865
4594,76561198213574813
4595,76561198213578623
4596,76561198213614832
4597,76561198213624051
4598,76561198213667985
4599,76561198213717009
4600,76561198213738805
4601,76561198213778417
4602,76561198213829373
4603,76561198213865905
4604,76561198213975340
4605,76561198213991629
4606,76561198214007360
4607,76561198214183281
4608,76561198214342479
4609,76561198214403939
4610,76561198214496699
4611,76561198214522632
4612,76561198214580383
4613,76561198214598203
4614,76561198214598677
4615,76561198214771715
4616,76561198214845217
4617,76561198214852863
4618,76561198214946653
4619,76561198215050307
4620,76561198215103027
4621,76561198215394581
4622,76561198215460395
4623,76561198215537512
4624,76561198215718939
4625,76561198215797436
4626,76561198215875285
4627,76561198215991987
4628,76561198216075797
4629,76561198216083057
4630,76561198216084707
4631,76561198216231445
4632,76561198216301257
4633,76561198216434220
4634,76561198216442177
4635,76561198216475793
4636,76561198216563853
4637,76561198216648121
4638,76561198216707929
4639,76561198216772948
4640,76561198217067740
4641,76561198217148999
4642,76561198217269015
4643,76561198217412407
4644,76561198217514085
4645,76561198217537116
4646,76561198217545424
4647,76561198217630837
4648,76561198217685168
4649,76561198217716113
4650,76561198217767341
4651,76561198217770581
4652,76561198217808577
4653,76561198217819472
4654,76561198217934765
4655,76561198218042412
4656,76561198218084957
4657,76561198218134540
4658,76561198218620633
4659,76561198218632845
4660,76561198218703825
4661,76561198218711672
4662,76561198218916388
4663,76561198218988347
4664,76561198219004841
4665,76561198219037988
4666,76561198219175897
4667,76561198219262441
4668,76561198219508451
4669,76561198219670488
4670,76561198220044231
4671,76561198220138001
4672,76561198220147308
4673,76561198220174109
4674,76561198220339389
4675,76561198220524271
4676,76561198220982428
4677,76561198221425616
4678,76561198221457628
4679,76561198221488660
4680,76561198221789968
4681,76561198223064192
4682,76561198223253584
4683,76561198223258716
4684,76561198223348448
4685,76561198223431064
4686,76561198223553256
4687,76561198223870900
4688,76561198224185124
4689,76561198224465724
4690,76561198224592768
4691,76561198224904892
4692,76561198224932368
4693,76561198224971976
4694,76561198225479204
4695,76561198225799532
4696,76561198226098548
4697,76561198226699456
4698,76561198226744224
4699,76561198227114576
4700,76561198227214136
4701,76561198227288976
4702,76561198228312004
4703,76561198228331692
4704,76561198228601580
4705,76561198228761288
4706,76561198229340788
4707,76561198229432024
4708,76561198229597144
4709,76561198229729324
4710,76561198229771088
4711,76561198229867968
4712,76561198229957928
4713,76561198230470504
4714,76561198230733844
4715,76561198230799568
4716,76561198231450720
4717,76561198231495816
4718,76561198231659456
4719,76561198232360456
4720,76561198232773048
4721,76561198232838356
4722,76561198233100552
4723,76561198233170200
4724,76561198233396672
4725,76561198233456900
4726,76561198233532548
4727,76561198233930660
4728,76561198233957092
4729,76561198234152476
4730,76561198234173832
4731,76561198234632352
4732,76561198234681864
4733,76561198234739648
4734,76561198235081560
4735,76561198235226208
4736,76561198235259252
4737,76561198235466316
4738,76561198235711904
4739,76561198235796758
4740,76561198235819214
4741,76561198235925268
4742,76561198235972724
4743,76561198236009198
4744,76561198236266870
4745,76561198236662478
4746,76561198236746314
4747,76561198236765088
4748,76561198236850438
4749,76561198237030140
4750,76561198237185080
4751,76561198237245152
4752,76561198237259680
4753,76561198237301888
4754,76561198237317774
4755,76561198237360632
4756,76561198237674732
4757,76561198237719160
4758,76561198237800672
4759,76561198238032764
4760,76561198238148616
4761,76561198238528032
4762,76561198238661146
4763,76561198238683714
4764,76561198238845366
4765,76561198238940914
4766,76561198239006632
4767,76561198239040018
4768,76561198239082896
4769,76561198239119986
4770,76561198239134698
4771,76561198239165506
4772,76561198239254644
4773,76561198239380124
4774,76561198239804128
4775,76561198240080954
4776,76561198240245492
4777,76561198240520486
4778,76561198240563018
4779,76561198240592446
4780,76561198240828040
4781,76561198241114374
4782,76561198241136824
4783,76561198241278806
4784,76561198241343082
4785,76561198241363778
4786,76561198241411124
4787,76561198241428220
4788,76561198241556140
4789,76561198241564722
4790,76561198241643872
4791,76561198241691388
4792,76561198241813570
4793,76561198241831294
4794,76561198241836794
4795,76561198241860694
4796,76561198241870946
4797,76561198241931188
4798,76561198241981970
4799,76561198242017594
4800,76561198242201142
4801,76561198242334662
4802,76561198242360410
4803,76561198242378520
4804,76561198242379196
4805,76561198242487000
4806,76561198242592406
4807,76561198242667232
4808,76561198242695778
4809,76561198242706346
4810,76561198242802544
4811,76561198242874818
4812,76561198242905152
4813,76561198242959014
4814,76561198243160634
4815,76561198243193652
4816,76561198243265642
4817,76561198243324982
4818,76561198243359942
4819,76561198243386534
4820,76561198243504302
4821,76561198243517266
4822,76561198243614842
4823,76561198243710212
4824,76561198243751034
4825,76561198243767286
4826,76561198243776682
4827,76561198243841048
4828,76561198243962440
4829,76561198244071096
4830,76561198244197240
4831,76561198244249230
4832,76561198244252274
4833,76561198244337328
4834,76561198244355898
4835,76561198244372542
4836,76561198244432460
4837,76561198244434500
4838,76561198244449496
4839,76561198244563620
4840,76561198244570838
4841,76561198244601110
4842,76561198244706914
4843,76561198244727902
4844,76561198245064650
4845,76561198245165622
4846,76561198245198498
4847,76561198245242896
4848,76561198245314534
4849,76561198245544070
4850,76561198245547658
4851,76561198245652502
4852,76561198245655772
4853,76561198245835934
4854,76561198245926436
4855,76561198245963856
4856,76561198245984570
4857,76561198246027008
4858,76561198246031196
4859,76561198246123300
4860,76561198246323556
4861,76561198246397470
4862,76561198246494456
4863,76561198246513364
4864,76561198246593466
4865,76561198246718952
4866,76561198246941684
4867,76561198246997246
4868,76561198247205176
4869,76561198247321088
4870,76561198247354076
4871,76561198247501976
4872,76561198247507602
4873,76561198247555104
4874,76561198247556336
4875,76561198247798870
4876,76561198247879622
4877,76561198247900904
4878,76561198247913736
4879,76561198247968810
4880,76561198248406384
4881,76561198248560914
4882,76561198248570110
4883,76561198248662626
4884,76561198248744908
4885,76561198248744944
4886,76561198248783410
4887,76561198248884482
4888,76561198249026172
4889,76561198249034752
4890,76561198249253214
4891,76561198249325096
4892,76561198249385012
4893,76561198249552880
4894,76561198249576646
4895,76561198249627494
4896,76561198249855842
4897,76561198250033826
4898,76561198250166884
4899,76561198250263104
4900,76561198250267062
4901,76561198250461612
4902,76561198250496340
4903,76561198250680342
4904,76561198250917466
4905,76561198250919840
4906,76561198251208646
4907,76561198251242512
4908,76561198251269774
4909,76561198251301094
4910,76561198251316864
4911,76561198251361404
4912,76561198251484508
4913,76561198251609466
4914,76561198252089340
4915,76561198252107260
4916,76561198252181430
4917,76561198252371356
4918,76561198252444610
4919,76561198252587806
4920,76561198252696056
4921,76561198253011287
4922,76561198253040857
4923,76561198253081899
4924,76561198253120719
4925,76561198253136559
4926,76561198253181665
4927,76561198253205830
4928,76561198253340009
4929,76561198253373246
4930,76561198253386169
4931,76561198253447092
4932,76561198253467900
4933,76561198253549626
4934,76561198253639993
4935,76561198253649190
4936,76561198253666941
4937,76561198253773170
4938,76561198253849131
4939,76561198253854095
4940,76561198254079331
4941,76561198254183724
4942,76561198254353351
4943,76561198254373128
4944,76561198254405382
4945,76561198254546256
4946,76561198254569904
4947,76561198254624131
4948,76561198254650556
4949,76561198254775016
4950,76561198254819729
4951,76561198254852748
4952,76561198254854342
4953,76561198254959660
4954,76561198255325150
4955,76561198255407873
4956,76561198255499395
4957,76561198255618393
4958,76561198255780080
4959,76561198255793320
4960,76561198255993707
4961,76561198256431528
4962,76561198256441717
4963,76561198256445751
4964,76561198256488176
4965,76561198256680003
4966,76561198256754537
4967,76561198257713778
4968,76561198257826540
4969,76561198257995302
4970,76561198258048875
4971,76561198258059413
4972,76561198258083036
4973,76561198258124179
4974,76561198258174731
4975,76561198258244970
4976,76561198258298140
4977,76561198258352645
4978,76561198258381177
4979,76561198258438048
4980,76561198258448113
4981,76561198258492280
4982,76561198258579254
4983,76561198258604825
4984,76561198258639801
4985,76561198258679897
4986,76561198258749191
4987,76561198259586242
4988,76561198259723921
4989,76561198259865770
4990,76561198259878084
4991,76561198259925540
4992,76561198259974871
4993,76561198260186405
4994,76561198260199136
4995,76561198260341127
4996,76561198260361807
4997,76561198260675813
4998,76561198260772645
4999,76561198261005074
